"","ShortAffil","id","lat","long","country"
"59","biotechnology research center, mashhad university of medical sciences, mashhad, iran",46,36.2822198,59.536874,"Iran"
"60","deutsches herzzentrum munchen, klinikan der tu munchen, munich heart alliance, germany",47,48.1524808,11.5487284,"Germany"
"61","cmhs, uae university, alain, united arab emirates",48,24.200588,55.676034,"United Arab Emirates"
"62","cardiovascular genetic laboratory, cardiovascular health commission, montevideo, uruguay",49,-34.8839518,-56.1658836,"Uruguay"
"63","national taiwan university hospital, taipei, taiwan",50,25.0406784,121.518969,"Taiwan"
"64","laboratory of clinical lipidology, cardiology research complex, moscow, russia",51,55.7559538,37.3783016,"Russia"
"65","institute for molecular medicine finland fimm, university of helsinki, helsinki, finland",52,60.1905707,24.9041521,"Finland"
"66","university of milan and multimedica irccs milan, italy",53,45.5364641,9.2188985,"Italy"
"68",NA,54,NA,NA,NA
"69","a integrated medicines ltd , cambridge , uk",55,52.2093277,-0.0942855,"United Kingdom"
"70","university of arkansas for medical sciences, little rock, ar",56,34.7485426,-92.3214566,"United States"
"71","arkansas trauma education and research foundation, little rock, ar",57,34.7554527,-92.3446758,"United States"
"75","key populations and innovative prevention team, world health organization, geneva, switzerland",58,46.2327276,6.1343571,"Switzerland"
"76","edinburgh university, midlothian eh16 4tj scotland, united kingdom",59,55.922117,-3.1391313,"United Kingdom"
"77","boston university school of public health, boston, ma",60,42.3355512,-71.0716876,"United States"
"78","and §sigma3 services sàrl, nyon, switzerland",61,46.3844831,6.240901,"Switzerland"
"79","the university of edinburgh, edinburgh, uk",62,55.9445158,-3.1892413,"United Kingdom"
"82","university college london, london, uk",63,51.5245592,-0.1340401,"United Kingdom"
"84","boston, ma, usa",64,42.3600825,-71.0588801,"United States"
"85","clinical epidemiology program, ottawa hospital research institute",65,45.4018515,-75.6478698,"Canada"
"86","university of ottawa, canada",66,45.4231064,-75.6831329,"Canada"
"87","library services, children's hospital of eastern ontario, canada",67,45.4011209,-75.6516854,"Canada"
"88","child and youth data laboratory, alberta centre for child, family and community research, canada",68,53.5376988,-113.5079947,"Canada"
"89","brown university, usa",69,41.8267718,-71.4025482,"United States"
"90","university of queensland, australia",70,-27.4954306,153.0120301,"Australia"
"91","centre for rehabilitation research, sydney medical school - northern, university of sydney, australia",71,-33.888584,151.1873473,"Australia"
"92","the hospital for sick children, university of toronto, canada",72,43.6573065,-79.3874268,"Canada"
"93","institute of health policy, management and evaluation, dalla lana school of public health, university of toronto, canada",73,43.659082,-79.3929147,"Canada"
"94","tufts university school of medicine, usa",74,42.3500608,-71.0622634,"United States"
"95","university of california, merced, usa",75,37.3641651,-120.4254615,"United States"
"96","university of california, davis, usa",76,38.5382322,-121.7617125,"United States"
"97","mcmaster university, canada",77,43.260879,-79.9192254,"Canada"
"98","centre for statistics in medicine, university of oxford, uk",78,51.7548164,-1.2543668,"United Kingdom"
"101","faculty of medicine and dentistry, university of alberta, canada",79,53.5232189,-113.5263186,"Canada"
"102","centre for mental health research, school of health sciences, city university london, northampton square, london, ec1v 0hb, uk",80,51.5278249,-0.1025445,"United Kingdom"
"103","east london nhs foundation trust, london, uk",81,51.5136847,-0.0721053,"United Kingdom"
"104","cmh lahore medical college and institute of dentistry, lahore, pakistan",82,31.5408931,74.3726762,"Pakistan"
"108","royal children's hospital, melbourne, victoria, australia",83,-37.7949981,144.9499075,"Australia"
"109","infectious diseases unit, royal children's hospital, melbourne, victoria, australia",84,-37.7935378,144.9488164,"Australia"
"110","university of melbourne, melbourne, victoria, australia",85,-37.7963689,144.9611738,"Australia"
"114","children's hospital at westmead, westmead, new south wales, australia",86,-33.8022988,150.9926182,"Australia"
"116","royal perth hospital, the university of western australia, perth, western australia, australia",87,-31.953946,115.8659043,"Australia"
"117","a faculty of occupational therapy , university of akureyri , iceland",88,65.685463,-18.1223199,"Iceland"
"118","b faculty of social and human sciences , university of iceland , iceland",89,64.1396203,-21.9518896,"Iceland"
"119","institute of global health innovation, imperial college london, london sw7 2az, uk",90,51.4990263,-0.1749091,"United Kingdom"
"120","world bank group, washington, dc, usa",91,38.8989548,-77.0424472,"United States"
"121","d. university, rohtak, 124001, haryana, india",92,28.8768269,76.621108,"India"
"124","b.d. sharma university of health sciences, rohtak 124001, haryana, india",93,28.884793,76.6085837,"India"
"126","departamento urologia, faculdade de medicina do abc, santo andré, sp, brasil",94,-23.6615248,-46.5560018,"Brazil"
"130","mbbs, mpsychmed, general practitioner services consultant, black dog institute, randwick, nsw",95,-33.919779,151.237589,"Australia"
"133","virginia commonwealth university",96,37.5488396,-77.4527272,"United States"
"135","survivorship unit, danish cancer society research center",97,40.7061601,-74.013708,"United States"
"136","clinic of neurorehabilitation, traumatic brain injury unit, rigshospitalet-copenhagen university hospital",98,55.695981,12.566608,"Denmark"
"137","university of washington, seattle children's hospital, seattle, washington",99,47.6553351,-122.3035199,"United States"
"139","departamento de materiales radiactivos, instituto nacional de investigaciones nucleares, ocoyoacac 52750, estado de méxico, mexico",100,19.4247826,-97.0041525,"Mexico"
"140","facultad de medicina, universidad autónoma del estado de méxico, toluca 50180, mexico",101,19.2721132,-99.6589136,"Mexico"
"144","catedrática conacyt, instituto nacional de investigaciones nucleares, ocoyoacac 52750, estado de méxico, mexico",102,19.4247826,-97.0041525,"Mexico"
"148","nationwide children's hospital, columbus, oh and children's hospital of pittsburgh of upmc, pittsburgh, pa",103,39.9534362,-82.9788952,"United States"
"149","president, european committee for hyperbaric medicine (echm",104,NA,NA,NA
"150","professor of medicine, service d'urgences respiratoires, de réanimation médicale et de médecine hyperbare, calmette hospital, lille, france",105,50.6064202,3.0366576,"France"
"151","vice-president, echm",106,NA,NA,NA
"152","roseto degli abruzzi, italy",107,42.6751898,14.0160161,"Italy"
"153","secretary general, echm",108,NA,NA,NA
"154","head of national center for hyperbaric medicine, institute of maritime and tropical medicine medical university of gdansk powstania styczniowego 9b 81-519 gdynia , poland,(0)58-699-8632",109,NA,NA,NA
"155","instituto social de la marina, maritime health service in madrid, faculty of medicine, complutense university of madrid, spain",110,40.4478246,-3.7285872,"Spain"
"156","aoa board of trustees",111,NA,NA,NA
"157","university of pikeville-kentucky college of osteopathic medicine",112,37.478915,-82.5210041,"United States"
"158","european institute of oncology, milan",113,45.414028,9.208139,"Italy"
"159","scientific direction, fondazione michelangelo, milan",114,45.4766233,9.1735019,"Italy"
"161","scientific direction, fondazione michelangelo, san raffaele hospital, milan, italy",115,45.5050198,9.2659593,"Italy"
"162","aravind eye hospital and postgraduate institute of ophthalmology, pondicherry, india",116,11.929686,79.8276999,"India"
"167","glaucoma services, aravind eye hospital and postgraduate institute of ophthalmology, pondicherry, india",117,11.929686,79.8276999,"India"
"169","chalmers university of technology and university of gothenburg, se-41296 göteborg, sweden",118,57.6888144,11.9781232,"Sweden"
"171","baylor college of medicine, houston, tx, usa",119,29.710529,-95.396241,"United States"
"172","clinical psychology doctoral program, carlos albizu university, miami campus",120,25.794569,-80.3568732,"United States"
"173","kk women's and children's hospital, singapore",121,1.3105767,103.8468848,"Singapore"
"174","gachon university gil medical center, incheon, korea",122,37.4520555,126.7092386,"South Korea"
"175","clinical pharmacology, university of southern denmark, denmark",123,55.384846,10.365116,"Denmark"
"176","odense university hospital, denmark",124,55.3850091,10.3675736,"Denmark"
"178","university of copenhagen, denmark",125,55.6802303,12.5724096,"Denmark"
"179","nda advisory services ltd, united kingdom",126,51.2935242,-0.3343092,"United Kingdom"
"180","aarhus university hospital, denmark",127,56.191906,10.171971,"Denmark"
"184","university of hull,cottingham road,kingston-upon-hull,hu6 7rx,uk",128,53.7737034,-0.3680781,"United Kingdom"
"187","acta paediatrica, stockholm, sweden",129,59.3293235,18.0685808,"Sweden"
"188","centre of head and orhopaedics, rigshospitalet, university hospital of copenhagen, blegdamsvej 9 dk-2100, denmark",130,55.695981,12.566608,"Denmark"
"189","senior consultant anaesthesiologist, wendy teoh pte.l",131,NA,NA,NA
"190","ltd. visiting consultant, kk women's & children's hospital, singapore",132,1.3105767,103.8468848,"Singapore"
"191","university of auckland and starship children's hospital, auckland, new zealand",133,-36.8523378,174.7691073,"New Zealand"
"193","from ronald reagan ucla medical center",134,34.0658877,-118.4465218,"United States"
"194","david geffen school of medicine at ucla, los angeles, ca",135,34.065894,-118.443361,"United States"
"195","hacettepe university cancer institute, sihhiye, 06100 ankara, turkey",136,39.931821,32.8631984,"Turkey"
"197","fulcrum medical practice, middlesbrough",137,54.5632595,-1.2568134,"United Kingdom"
"198","research design service, school of medicine, pharmacy and health, wolfson research institute, durham university, stockton-on-tees",138,54.5635878,-1.2985987,"United Kingdom"
"199","king's college london, king's college hospital, london, uk",139,51.4678753,-0.0938283,"United Kingdom"
"201","great ormond street hospital, london, uk",140,51.5218791,-0.1210421,"United Kingdom"
"204","city of hope national medical center, duarte, california, usa",141,34.1291931,-117.9715129,"United States"
"205","university of memphis, memphis tennessee, usa",142,35.118741,-89.937141,"United States"
"208","institute of biomedical engineering, university of oxford, oxford, uk",143,51.7522389,-1.2140345,"United Kingdom"
"210","george institute for global health, university of oxford, oxford, uk",144,51.7588736,-1.2544775,"United Kingdom"
"216","university of oxford, oxford, uk",145,51.7548164,-1.2543668,"United Kingdom"
"217","faculty of health and medicine, school of medicine and public health, university of newcastle, callaghan, australia",146,-32.8927718,151.7041775,"Australia"
"218","pathology north hunter, john hunter hospital, new lambton heights, australia",147,-32.9225361,151.6925779,"Australia"
"220","a psychiatric center ballerup , ballerup , denmark",148,55.7211563,12.3589808,"Denmark"
"221","b psychiatric center copenhagen , copenhagen university , copenhagen , denmark",149,55.6802303,12.5724096,"Denmark"
"223","c mood disorders psychopharmacology unit , university health network , toronto , on , canada",150,43.653226,-79.3831843,"Canada"
"224","university of leeds and leeds teaching hospitals nhs trust, leeds, uk",151,53.8017095,-1.5517409,"United Kingdom"
"231","tan tock seng hospital, singapore",152,1.3210361,103.8485693,"Singapore"
"236","singapore civil defence force, ministry of home affairs, singapore",153,1.3341993,103.8936012,"Singapore"
"237","our lady's children's hospital, dublin, ireland",154,53.3264655,-6.318131,"Ireland"
"244","trinity college, dublin, ireland",155,53.3437935,-6.2545716,"Ireland"
"247","clinical and population perinatal health research, the kolling institute, northern sydney local health district, st leonards, nsw, australia",156,-33.8205832,151.1910288,"Australia"
"248","sydney medical school northern, university of sydney, st leonards, nsw, australia",157,-33.8205832,151.1910288,"Australia"
"253","university of pennsylvania, philadelphia",158,39.9522188,-75.1932137,"United States"
"254","scripps research institute, la jolla, california",159,32.8943096,-117.2422769,"United States"
"255","life and health sciences research institute (icvs), school of health sciences, university of minho, campus gualtar, braga, 4710-057, portugal",160,41.5635905,-8.4018109,"Portugal"
"256","icvs/3b's, pt government associate laboratory, braga/guimarães, portugal",161,41.508149,-8.334517,"Portugal"
"261","anna university hospital of ferrara, via aldo moro, 8, 44124, ferrara (cona), italy",162,41.87194,12.56738,"Italy"
"263","university hospital of ferrara, ferrara, italy",163,44.7998971,11.6963026,"Italy"
"267","crn, university of new england, armidale, new south wales, australia",164,-30.4899535,151.6410199,"Australia"
"268","crn, university of new england, armidale, new south wales, austalia",165,-30.4899535,151.6410199,"Australia"
"269","srm, university of new england, armidale, new south wales, australia",166,-30.4899535,151.6410199,"Australia"
"271","bloomfield hospital, orange, new south wales, australia",167,-33.3165975,149.0927352,"Australia"
"272","antwerp university hospital, antwerp, belgium",168,51.157693,4.4108109,"Belgium"
"273","university of california at davis, ca, 95616, usa",169,38.5382322,-121.7617125,"United States"
"274","healthreveal, new york, ny",170,40.757238,-73.979158,"United States"
"275","melbourne, victoria",171,-37.8136276,144.9630576,"Australia"
"278","yale endocrine surgery, yale university school of medicine, new haven, ct, usa",172,41.3026728,-72.9362612,"United States"
"279","dalla lana school of public health, university of toronto, toronto, ontario, canada",173,43.659082,-79.3929147,"Canada"
"280","ontario strategy for patient-oriented research support unit, toronto, ontario, canada",174,43.653226,-79.3831843,"Canada"
"282","public health ontario, toronto, ontario, canada",175,43.6550684,-79.3888853,"Canada"
"283","institute for clinical evaluative sciences, toronto, ontario, canada",176,43.7229389,-79.372526,"Canada"
"286","institute of health policy, management and evaluation, university of toronto, toronto, ontario, canada",177,43.6590888,-79.3927925,"Canada"
"287","the tutbury practice, staffordshire",178,52.8582915,-1.6864231,"United Kingdom"
"288","university of toronto, toronto, on, canada",179,43.6628917,-79.3956564,"Canada"
"292","johns hopkins bloomberg school of public health, 615n",180,39.2979576,-76.5906229,"United States"
"293","wolfe street, room e5038, baltimore, md 21205, usa",181,39.2995732,-76.5909239,"United States"
"294","abt associates, inc",182,NA,NA,NA
"295"," monitoring and evaluation, 4550 montgomery ave, suite 800n, bethesda, md 20814, usa",183,39.0038878,-77.1053673,"United States"
"298","partnership for transforming health systems ii (path2), monitoring and evaluation, 37 panama street, ibb way, maitama, abuja, nigeria",184,9.085198,7.4976536,"Nigeria"
"304","faculty of medicine, university of british columbia, vancouver, bc v6z 1y6, canada",185,49.2606052,-123.2459938,"Canada"
"305","international society of nephrology, brussels, belgium",186,50.8503463,4.3517211,"Belgium"
"306","westmead hospital, university of sydney, sydney, australia",187,-33.8039867,150.9872854,"Australia"
"308","irccs, istituto di ricerche farmacologiche mario negri, bergamo, italy",188,45.7281688,9.7099668,"Italy"
"309","unit of nephrology and dialysis, azienda ospedaliera papa giovanni xxiii, bergamo, italy",189,45.6862462,9.6389473,"Italy"
"310","university of milan, milan, italy",190,45.4601435,9.1945843,"Italy"
"312","the lancet, london, uk",191,51.5175998,-0.0937672,"United Kingdom"
"314","international council of nurses",192,NA,NA,NA
"315","saint louis university school of medicine, st. louis, mo",193,38.6221129,-90.2379054,"United States"
"316","dr. stanford is professor of psychology, baylor university, waco, tx",194,31.5497007,-97.1143046,"United States"
"319","from the departments of radiology (m.h.l., s.e.s., k.s.l.) and orthopedics and rehabilitation (j.f.o.), university of wisconsin school of medicine and public health, madison, wi",195,43.07788,-89.429693,"United States"
"323","evidence and programme guidance, world health organization, geneva, switzerland",196,46.2327276,6.1343571,"Switzerland"
"325","institut universitaire de médecine sociale et préventive, lausanne, switzerland",197,46.5416327,6.6588808,"Switzerland"
"326","university of texas southwestern medical center, dallas",198,32.8156603,-96.8439894,"United States"
"327","and vice-chair of graduate medical education at georgetown university hospital, washington, dc",199,38.9118852,-77.0770304,"United States"
"330","csae - university of oxford, manor road, oxford, ox1 3uq, united kingdom",200,51.757082,-1.246604,"United Kingdom"
"331","professor of clinical & social psychiatry, university of athens, athens, greece",201,39.9961276,-83.0161432,"United States"
"332","research fellow, university of athens, eginition hospital, athens, greece",202,37.979246,23.753762,"Greece"
"333","bristol urological institute, southmead hospital, bristol, united kingdom",203,51.495766,-2.593449,"United Kingdom"
"334","university of campinas-unicamp, sao paulo, brazil",204,-22.8184393,-47.0647206,"Brazil"
"335","buddhist tzu chi general hospital and tzu chi university, hualien, taiwan",205,23.9928054,121.5912448,"Taiwan"
"336","university medical centre-urology, utrecht, the netherlands",206,52.0862837,5.179925,"Netherlands"
"337","le bonheur children's hospital, 848 adams ave, g216, memphis, tn 38103 (a.f.c., a.s., h.l.c",207,35.1446521,-90.0318328,"United States"
"338","and departments of radiology (a.f.c., a.s., h.l.c.), neurosurgery (a.f.c., n.r.k.), ophthalmology (a.f.c.), pediatrics (h.l.c.), and obstetrics (h.l.c.), university of tennessee health science center, memphis, tenn",208,35.1406045,-90.0303855,"United States"
"339","head of centro de salud de astrabudua (primary health care center of astrabudua), osakidetza (basque health service), erandio, bizkaia, spain",209,43.3028593,-2.9756534,"Spain"
"340","primary care research unit-bizkaia, osakidetza, bilbao, spain",210,43.2553481,-2.911272,"Spain"
"342","deusto business school health, university of deusto, bilbao, spain",211,43.2714159,-2.9397281,"Spain"
"343","centre for health, activity and rehabilitation research, school of physiotherapy, university of otago, dunedin, new zealand neuroscience research australia, sydney, australia school of medical sciences, university of new south wales, sydney, australia",212,-33.917347,151.2312675,"Australia"
"344","centre for health, activity and rehabilitation research, school of physiotherapy, university of otago, dunedin, new zealand",213,-45.8646835,170.5144227,"New Zealand"
"346","centre for health, activity and rehabilitation research, school of physiotherapy, university of otago, dunedin, new zealand the fa centre for disability football research, st georges park, burton-upon-trent, burton-upon-trent, staffordshire, uk",214,52.8792745,-2.0571868,"United Kingdom"
"349","faculty of kinesiology, university of calgary, calgary, alberta, canada",215,51.0781599,-114.1358007,"Canada"
"350","the florey institute of neuroscience and mental health-melbourne brain centre, university of melbourne, heidelberg, australia",216,-37.7556951,145.0580827,"Australia"
"351","perelman school of medicine, university of pennsylvania, philadelphia, pennsylvania",217,39.9476279,-75.192598,"United States"
"352","university of pennsylvania, philadelphia, pennsylvania",218,39.9522188,-75.1932137,"United States"
"355","massachusetts general hospital, boston, massachusetts",219,42.3631763,-71.0688305,"United States"
"356","baylor college of medicine, houston, texas",220,29.710529,-95.396241,"United States"
"358","hospital of the university of pennsylvania, philadelphia, pennsylvania",221,39.9498809,-75.1933479,"United States"
"362","national heart and lung institute, imperial college, london, uk wellcome centre for global health, imperial college, london, uk mrc-phe centre for environment and health, imperial college, london, uk",222,51.4987997,-0.1748772,"United Kingdom"
"363","national heart and lung institute, imperial college, london, uk",223,51.489937,-0.171833,"United Kingdom"
"366","institute for health metrics and evaluation, seattle, wa, usa",224,47.6162194,-122.3440825,"United States"
"367"," school of health and rehabilitation sciences, the university of queensland , brisbane , australia",225,-27.4954306,153.0120301,"Australia"
"371","children's hospital colorado, aurora, co",226,39.7415393,-104.8356818,"United States"
"372","university of colorado, school of medicine, aurora, co",227,39.7451768,-104.8377087,"United States"
"379","jawaharlal institute of postgraduate medical education and research (jipmer), puducherry, india",228,11.9494936,79.7970164,"India"
"385","academic hospital of parma, parma, italy",229,44.8012317,10.3255713,"Italy"
"386","institute of clinical pathology and medical research (icpmr), westmead hospital, westmead, australia",230,-33.803415,150.99096,"Australia"
"387","university of padova, padova, italy",231,45.406766,11.8774462,"Italy"
"388","cmb collegium medicum berlin, berlin, germany",232,52.5247777,13.3795851,"Germany"
"389","st george's hospital, blackshaw road, london, sw17 0qt, united kingdom",233,51.4267074,-0.1756605,"United Kingdom"
"391","king's college london school of medicine, strand, london, wc2r 2ls, united kingdom",234,51.5114864,-0.115997,"United Kingdom"
"392","southmead hospital, north bristol trust, bristol, bs10 5nb, united kingdom",235,51.4982841,-2.5915971,"United Kingdom"
"393","warwick medical school, university of warwick, gibbet hill road, coventry, cv4 7al, united kingdom",236,52.3747685,-1.5506217,"United Kingdom"
"394","perelman school of medicine, university of pennsylvania, 5 white room 5024, 3400 spruce st., philadelphia, pa, 19104, usa",237,39.9476279,-75.192598,"United States"
"395","national center for rehabilitative auditory research, va portland health care system, portland, oregon, usa",238,45.4968705,-122.683768,"United States"
"396","oregon health and sciences university, portland, oregon, usa",239,45.4972497,-122.6887678,"United States"
"397","audiologic rehabilitation laboratory, auditory and vestibular dysfunction research enhancement award program, va medical center, mountain home, tennessee, usa",240,36.3082854,-82.3763778,"United States"
"398","east tennessee state university, johnson city, tennessee, usa",241,36.3025374,-82.3701933,"United States"
"399","university of south florida, tampa, florida, usa",242,28.0587031,-82.4138539,"United States"
"400","and 6bay pines va healthcare system, bay pines, florida, usa",243,27.8121626,-82.7764144,"United States"
"401","children s and women s health, faculty of medicine, norwegian university of science and technology, trondheim, norway",244,63.419499,10.4020771,"Norway"
"402","jmi laboratories, north liberty, ia, usa",245,41.743055,-91.5920753,"United States"
"406","sloan school of management, massachusetts institute of technology, cambridge, ma, usa",246,42.361007,-71.082995,"United States"
"408","perioperative and pain medicine, boston children's hospital, boston, ma, usa",247,42.33751,-71.105511,"United States"
"410","cumming school of medicine, university of calgary, calgary, ab, canada",248,51.0666369,-114.1334628,"Canada"
"411","university of alberta, edmonton, ab, canada",249,53.5232189,-113.5263186,"Canada"
"414","yale university school of medicine, new haven, ct",250,41.303229,-72.933826,"United States"
"417","margo a. halm is the director of nursing research, professional practice, and magnet at salem hospital in salem, oregon",251,44.933591,-123.033626,"United States"
"418","cecelia l. crawford is a practice specialist for evidence-based practice and program evaluation in the regional nursing research program, kaiser permanente, southern california patient care services, pasadena, california",252,34.146421,-118.097728,"United States"
"421","the children's hospital of philadelphia, philadelphia, pa, usa",253,39.9488993,-75.1938646,"United States"
"422","decision neuroscience laboratory, beckman institute, urbana, il 61801, usa",254,40.1059233,-88.2120315,"United States"
"424","s. p. sashidharan, mrcpsych, phd, ross white, phd, institute of health and wellbeing, university of glasgow, glasgow, uk",255,55.8721211,-4.2882005,"United Kingdom"
"425","roberto mezzina, md, dipartimento di salute mentale, who collaborating centre for research and training, trieste, italy",256,45.6495264,13.7768182,"Italy"
"426","stefan jansen, phd, darius gishoma, phd college of medicine and health sciences, center for mental health, university of rwanda, rwanda",257,-2.6151786,29.7396969,"Rwanda"
"439","albert einstein college of medicine, bronx, new york",258,40.8521451,-73.8443938,"United States"
"440","children's hospital and medical center, omaha, nebraska",259,41.2603863,-96.0412364,"United States"
"441","hospital bichat, university paris diderot, aphp, paris, france",260,48.8568361,2.3504327,"France"
"443","hospital of the university of pennsylvania, perelman school of medicine, philadelphia, pennsylvania",261,39.9498809,-75.1933479,"United States"
"444","university of pittsburgh, pittsburgh, pennsylvania",262,40.4443533,-79.960835,"United States"
"445","massachusetts general hospital and harvard medical school, boston, massachusetts",263,42.3631671,-71.0687306,"United States"
"446","university of turin, torino, italy",264,45.069428,7.6889006,"Italy"
"447","medical and molecular pathology, university of pisa, pisa, italy",265,43.7167235,10.3988593,"Italy"
"448","university of rome, rome, italy",266,41.9037626,12.5144384,"Italy"
"449","massachusetts eye and ear infirmary, boston, massachusetts",267,42.36276,-71.07013,"United States"
"450","new york university school of medicine, new york, new york",268,40.7420088,-73.9742282,"United States"
"452","diabetes, and metabolism, hospital of the university of pennsylvania, perelman school of medicine, philadelphia, pennsylvania",269,39.9476279,-75.192598,"United States"
"453","school of medicine, university of adelaide, frome road, south australia, 5005, australia",270,-34.9182725,138.6068546,"Australia"
"454","forensic science sa, gpo box 2790, adelaide, sa, 5001, australia",271,-30.0002315,136.2091547,"Australia"
"460","forensic science sa, 21 divett place, adelaide, sa, 5000, australia",272,-34.9278032,138.6035372,"Australia"
"461","translational science and molecular medicine, michigan state university college of human medicine, mercy health hauenstein neuroscience center, grand rapids, mi, usa",273,42.9633599,-85.6680863,"United States"
"463","the university of tokyo, tokyo, japan",274,35.7126775,139.761989,"Japan"
"464","center for spatial information science, the university of tokyo, chiba, japan",275,35.7126775,139.761989,"Japan"
"465","interfaculty initiative in information studies, the university of tokyo, tokyo, japan",276,35.7113828,139.7600563,"Japan"
"466","stroke center, rakuwakai otowa hospital, kyoto, japan",277,34.987501,135.829587,"Japan"
"467","shanghai jiao tong university, shanghai, china",278,31.201001,121.432841,"China"
"470","institute for cardiovascular research (icar-vu), vu university medical center, van der boechorststraat 7, 1081bt amsterdam, the netherlands icin-netherlands heart institute, utrecht, the netherlands",279,52.0886026,5.1137365,"Netherlands"
"471","brigham and women's hospital, cardiology, boston, ma, usa",280,42.3360887,-71.1067067,"United States"
"472","university of arizona, tucson, az, usa",281,32.2318851,-110.9501094,"United States"
