"","PMID","ShortAffil","NAuth","lat","long","country"
"5375","27861951","sanquin plasma products, amsterdam, the netherlands",2,52.350818,4.823213,"Netherlands"
"5376","27861951","international plasma fractionation association, the netherlands, amsterdam, the netherlands",2,52.3702157,4.8951679,"Netherlands"
"5377","27861951","clinical center, national institutes of health, bethesda, maryland",2,39.0025272,-77.1043789,"United States"
"5378","25456043","university of utah, salt lake city, ut",6,40.7649368,-111.8421021,"United States"
"5379","25456043","university of utah, salt lake city, ut",6,40.7649368,-111.8421021,"United States"
"5380","25456043","university of utah, salt lake city, ut",6,40.7649368,-111.8421021,"United States"
"5381","25456043","carver college of medicine, university of iowa, iowa city, ia",6,41.663082,-91.5452745,"United States"
"5382","25456043","carver college of medicine, university of iowa, iowa city, ia",6,41.663082,-91.5452745,"United States"
"5383","25456043","carver college of medicine, university of iowa, iowa city, ia",6,41.663082,-91.5452745,"United States"
"5384","26372621","hospital for special surgery, new york, new york",7,40.7650173,-73.9527763,"United States"
"5385","27880685","mrc unit for lifelong health and ageing, university college london, london, uk",3,51.5199852,-0.1242244,"United Kingdom"
"5386","27880685","mrc unit for lifelong health and ageing, university college london, london, uk",3,51.5199852,-0.1242244,"United Kingdom"
"5387","27185039","faculty of health sciences, school of nursing, mcmaster university, 1280 main street west, hamilton, l9s 4k1, on, canada",11,43.260879,-79.9192254,"Canada"
"5388","27185039","faculty of health sciences, school of nursing, mcmaster university, 1280 main street west, hamilton, l9s 4k1, on, canada",11,43.260879,-79.9192254,"Canada"
"5389","27185039","faculty of health sciences, school of nursing, mcmaster university, 1280 main street west, hamilton, l9s 4k1, on, canada",11,43.260879,-79.9192254,"Canada"
"5390","27185039","school of nursing, university of victoria, 3800 finnerty road, victoria, bc, v8p 5c2, canada",11,48.4646474,-123.3127957,"Canada"
"5391","27185039","school of health studies, university of western ontario, arthur & sonia labatt health sciences building room 222, 1151 richmond street, london, on, n6a 3k7, canada",11,43.0053721,-81.2730015,"Canada"
"5392","27185039","school of health studies, university of western ontario, arthur & sonia labatt health sciences building room 403, 1151 richmond street, london, on, n6a 3k7, canada",11,43.0053721,-81.2730015,"Canada"
"5393","27185039","school of health studies, university of western ontario, arthur & sonia labatt health sciences building room 403, 1151 richmond street, london, on, n6a 3k7, canada",11,43.0053721,-81.2730015,"Canada"
"5394","27185039","school of public health and health systems, faculty of applied health sciences, university of waterloo, bc matthews hall, room 2310, 200 university avenue west, waterloo, on, n2l 3g1, canada",11,43.4715646,-80.5431505,"Canada"
"5395","27185039","public health ontario, 480 university avenue, suite 300, toronto, m5g1v2, on, canada",11,43.6550684,-79.3888853,"Canada"
"5396","27185039","formerly with the) public health standards, practice and accountability branch, ontario ministry of health and long-term care, 393 university ave",11,43.6542866,-79.3874913,"Canada"
"5397","27185039","suite 2100, toronto, on, m7a 2s1, canada",11,43.6466104,-79.3847478,"Canada"
"5398","27185039","region of peel, 10 peel centre drive, brampton, l6t 4b9, on, canada",11,43.7192712,-79.7221496,"Canada"
"5399","27265148","fredskorpset norway",2,NA,NA,NA
"5400","27265148","fredskorpset norway",2,NA,NA,NA
"5401","25303910","yale university school of medicine, new haven, usa",2,41.303229,-72.933826,"United States"
"5402","26677178","european institute for systems biology and medicine, cnrs-ens-ucbl, université de lyon, 50 avenue tony garnier, lyon, 69007, france",7,45.7304251,4.8399378,"France"
"5403","26677178","european institute for systems biology and medicine, cnrs-ens-ucbl, université de lyon, 50 avenue tony garnier, lyon, 69007, france",7,45.7304251,4.8399378,"France"
"5404","26677178","european institute for systems biology and medicine, cnrs-ens-ucbl, université de lyon, 50 avenue tony garnier, lyon, 69007, france",7,45.7304251,4.8399378,"France"
"5405","26677178","european institute for systems biology and medicine, cnrs-ens-ucbl, université de lyon, 50 avenue tony garnier, lyon, 69007, france",7,45.7304251,4.8399378,"France"
"5406","26677178","european institute for systems biology and medicine, cnrs-ens-ucbl, université de lyon, 50 avenue tony garnier, lyon, 69007, france",7,45.7304251,4.8399378,"France"
"5407","26677178","european institute for systems biology and medicine, cnrs-ens-ucbl, université de lyon, 50 avenue tony garnier, lyon, 69007, france",7,45.7304251,4.8399378,"France"
"5408","26677178","european institute for systems biology and medicine, cnrs-ens-ucbl, université de lyon, 50 avenue tony garnier, lyon, 69007, france",7,45.7304251,4.8399378,"France"
"5409","26677178","université claude bernard, 3e étage plot 2, 50 avenue tony garnier, lyon, cedex 07, 69366, france",7,45.7267566,4.8314577,"France"
"5410","25658301","klinikum rechts der isar, technische universität münchen, munich, germany",7,48.1360532,11.6005933,"Germany"
"5411","27709245","verona cystic fibrosis centre, piazzale stefani 1, 37126, verona, italy",2,45.4477733,10.9883162,"Italy"
"5412","27709245","adult cystic fibrosis center, via francesco sforza, 20100, milano, italy",2,45.4642035,9.189982,"Italy"
"5413","26178065","a department of dermatology",8,NA,NA,NA
"5414","26178065","a department of dermatology",8,NA,NA,NA
"5415","26178065","a department of dermatology",8,NA,NA,NA
"5416","26178065","a department of dermatology",8,NA,NA,NA
"5417","26178065","a department of dermatology",8,NA,NA,NA
"5418","26178065","a department of dermatology",8,NA,NA,NA
"5419","26178065","universitätsklinikum erlangen",8,49.6008776,11.0103757,"Germany"
"5420","26178065","universitätsklinikum erlangen",8,49.6008776,11.0103757,"Germany"
"5421","26178065","universitätsklinikum erlangen",8,49.6008776,11.0103757,"Germany"
"5422","26178065","universitätsklinikum erlangen",8,49.6008776,11.0103757,"Germany"
"5423","26178065","universitätsklinikum erlangen",8,49.6008776,11.0103757,"Germany"
"5424","26178065","universitätsklinikum erlangen",8,49.6008776,11.0103757,"Germany"
"5425","26178065","erlangen , germany",8,49.5896744,11.0119611,"Germany"
"5426","26178065","erlangen , germany",8,49.5896744,11.0119611,"Germany"
"5427","26178065","erlangen , germany",8,49.5896744,11.0119611,"Germany"
"5428","26178065","erlangen , germany",8,49.5896744,11.0119611,"Germany"
"5429","26178065","erlangen , germany",8,49.5896744,11.0119611,"Germany"
"5430","26178065","erlangen , germany",8,49.5896744,11.0119611,"Germany"
"5431","26178065","erlangen , germany",8,49.5896744,11.0119611,"Germany"
"5432","26178065","erlangen , germany",8,49.5896744,11.0119611,"Germany"
"5433","26178065","b department of genetics",8,NA,NA,NA
"5434","26178065","b department of genetics",8,NA,NA,NA
"5435","26178065","friedrich-alexander-universität erlangen-nürnberg",8,49.5978804,11.0045507,"Germany"
"5436","26178065","friedrich-alexander-universität erlangen-nürnberg",8,49.5978804,11.0045507,"Germany"
"5437","26178065","e sh and sp share first authorship",8,NA,NA,NA
"5438","26178065","e sh and sp share first authorship",8,NA,NA,NA
"5439","26178065","c cancer immunotherapy laboratory",8,NA,NA,NA
"5440","26178065","qimr berghofer medical research institute",8,-27.449561,153.027266,"Australia"
"5441","26178065","brisbane , queensland , australia",8,-27.4697707,153.0251235,"Australia"
"5442","26178065","d dept. internal medicine iii",8,NA,NA,NA
"5443","26178065","universitätsmedizin der johannes gutenberg-universität mainz",8,49.9929258,8.2591546,"Germany"
"5444","26178065","mainz , germany",8,49.9928617,8.2472526,"Germany"
"5445","26178065","f jd and ns share senior authorship",8,NA,NA,NA
"5446","26178065","f jd and ns share senior authorship",8,NA,NA,NA
"5447","27913372","university of genoa, genoa, italy",11,44.4149029,8.926743,"Italy"
"5448","27913372","university of genoa, genoa, italy",11,44.4149029,8.926743,"Italy"
"5449","27913372","university of genoa, genoa, italy",11,44.4149029,8.926743,"Italy"
"5450","27913372","university of genoa, genoa, italy",11,44.4149029,8.926743,"Italy"
"5451","27913372","university of genoa, genoa, italy",11,44.4149029,8.926743,"Italy"
"5452","27913372","university of genoa, genoa, italy",11,44.4149029,8.926743,"Italy"
"5453","27913372","university of genoa, genoa, italy",11,44.4149029,8.926743,"Italy"
"5454","27913372","university of genoa, genoa, italy",11,44.4149029,8.926743,"Italy"
"5455","27913372","university of florence, florence, italy",11,43.7776426,11.259765,"Italy"
"5456","27913372","university of florence, florence, italy",11,43.7776426,11.259765,"Italy"
"5457","27913372","university of florence, florence, italy",11,43.7776426,11.259765,"Italy"
"5458","26049279","trauma, burn, and surgical critical care program, bronson methodist hospital, kalamazoo, michigan",5,42.2855143,-85.5804185,"United States"
"5459","26049279","trauma, burn, and surgical critical care program, bronson methodist hospital, kalamazoo, michigan",5,42.2855143,-85.5804185,"United States"
"5460","26049279","trauma, burn, and surgical critical care program, bronson methodist hospital, kalamazoo, michigan",5,42.2855143,-85.5804185,"United States"
"5461","26049279","michigan state university college of osteopathic medicine, east lansing, michigan",5,42.7222739,-84.4640125,"United States"
"5462","26049279","neurosurgical services, bronson methodist hospital, kalamazoo, michigan",5,42.2855143,-85.5804184,"United States"
"5463","24978118","children's orthopaedic center, children's hospital los angeles, los angeles, ca",3,34.027914,-118.273457,"United States"
"5464","26469821","the university of texas medical branch, galveston, tx, usa",2,29.3110199,-94.7777698,"United States"
"5465","26443028","the university of texas medical branch, galveston, tx, usa",13,29.3110199,-94.7777698,"United States"
"5466","26443028","the university of texas medical branch, galveston, tx, usa",13,29.3110199,-94.7777698,"United States"
"5467","26443028","the university of texas medical branch, galveston, tx, usa",13,29.3110199,-94.7777698,"United States"
"5468","26443028","university of texas dell medical school, austin, tx, usa",13,30.2753596,-97.7329544,"United States"
"5469","26443028","the university of texas health science center, san antonio, tx, usa",13,29.5074654,-98.5753521,"United States"
"5470","26443028","university of texas southwestern medical center, dallas, tx, usa",13,32.8156603,-96.8439894,"United States"
"5471","26443028","university of texas southwestern medical center, dallas, tx, usa",13,32.8156603,-96.8439894,"United States"
"5472","26443028","the university of texas health science center, houston, tx, usa",13,29.7034179,-95.4030452,"United States"
"5473","26443028","the university of texas health science center, houston, tx, usa",13,29.7034179,-95.4030452,"United States"
"5474","26443028","penn state university college of medicine, hershey, pa, usa",13,40.2643702,-76.6747274,"United States"
"5475","26443028","wright state university boonshoft scholl of medicine, dayton, oh, usa",13,39.7803281,-84.0616384,"United States"
"5476","25881170","section of radiological sciences, dibimef, university hospital policlinico, university of palermo, via del vespro 127, 90127, palermo, italy",8,38.104299,13.3616168,"Italy"
"5477","25881170","section of radiological sciences, dibimef, university hospital policlinico, university of palermo, via del vespro 127, 90127, palermo, italy",8,38.104299,13.3616168,"Italy"
"5478","25881170","section of radiological sciences, dibimef, university hospital policlinico, university of palermo, via del vespro 127, 90127, palermo, italy",8,38.104299,13.3616168,"Italy"
"5479","25881170","children's hospital bambino gesù, rome, italy",8,41.8976874,12.4609262,"Italy"
"5480","25881170","children's hospital bambino gesù, rome, italy",8,41.8976874,12.4609262,"Italy"
"5481","25881170","children's hospital bambino gesù, rome, italy",8,41.8976874,12.4609262,"Italy"
"5482","25881170","department of sciences and for the promotion of maternal and child health g. d'alessandro university hospital policlinico, university of palermo, palermo, italy",8,38.11779,13.369838,"Italy"
"5483","25881170","department of sciences and for the promotion of maternal and child health g. d'alessandro university hospital policlinico, university of palermo, palermo, italy",8,38.11779,13.369838,"Italy"
"5484","26965075","hospital universitário da universidade de são paulo, são paulo, sp, brasil",4,-23.5649897,-46.740635,"Brazil"
"5485","26965075","hospital universitário da universidade de são paulo, são paulo, sp, brasil",4,-23.5649897,-46.740635,"Brazil"
"5486","26965075","hospital universitário da universidade de são paulo, são paulo, sp, brasil",4,-23.5649897,-46.740635,"Brazil"
"5487","26965075","hospital universitário da universidade de são paulo, são paulo, sp, brasil",4,-23.5649897,-46.740635,"Brazil"
"5488","27848075","cardiff university, cardiff, uk",1,51.4866271,-3.1788641,"United Kingdom"
"5489","27684717","cardiff university, cardiff, uk",14,51.4866271,-3.1788641,"United Kingdom"
"5490","27684717","pharmacology and postgraduate medicine, school of life & medical sciences, university of hertfordshire, hatfield, uk",14,51.763366,-0.22309,"United Kingdom"
"5491","27684717","clinical epidemiology unit, idi-irccs flmm, rome, italy",14,41.9027835,12.4963655,"Italy"
"5492","27684717","aragon health sciences institute, university of zaragoza, zaragoza, spain",14,41.6420639,-0.9015065,"Spain"
"5493","27684717","dutch skin foundation, nieuwegein, the netherlands",14,52.0248208,5.0918192,"Netherlands"
"5494","26847796","academic medical center, amsterdam, the netherlands",7,52.294629,4.957973,"Netherlands"
"5495","26724526","academic medical center, amsterdam, the netherlands",13,52.294629,4.957973,"Netherlands"
"5496","26724526","academic medical center, amsterdam, the netherlands",13,52.294629,4.957973,"Netherlands"
"5497","27684717","academic medical center, amsterdam, the netherlands",14,52.294629,4.957973,"Netherlands"
"5498","26418478","academic medical center, amsterdam, the netherlands",10,52.294629,4.957973,"Netherlands"
"5499","26847796","academic medical center, amsterdam, the netherlands",7,52.294629,4.957973,"Netherlands"
"5500","26724526","academic medical center, amsterdam, the netherlands",13,52.294629,4.957973,"Netherlands"
"5501","25856170","academic medical center, amsterdam, the netherlands",6,52.294629,4.957973,"Netherlands"
"5502","26724526","academic medical center, amsterdam, the netherlands",13,52.294629,4.957973,"Netherlands"
"5503","27207253","academic medical center, amsterdam, the netherlands",4,52.294629,4.957973,"Netherlands"
"5504","26847796","academic medical center, amsterdam, the netherlands",7,52.294629,4.957973,"Netherlands"
"5505","26724526","academic medical center, amsterdam, the netherlands",13,52.294629,4.957973,"Netherlands"
"5506","26847796","academic medical center, amsterdam, the netherlands",7,52.294629,4.957973,"Netherlands"
"5507","25856170","academic medical center, amsterdam, the netherlands",6,52.294629,4.957973,"Netherlands"
"5508","27207253","academic medical center, amsterdam, the netherlands",4,52.294629,4.957973,"Netherlands"
"5509","25856170","academic medical center, amsterdam, the netherlands",6,52.294629,4.957973,"Netherlands"
"5510","26724526","academic medical center, amsterdam, the netherlands",13,52.294629,4.957973,"Netherlands"
"5511","27207253","academic medical center, amsterdam, the netherlands",4,52.294629,4.957973,"Netherlands"
"5512","27684717","health, medical, and neuropsychology unit, leiden university, leiden, the netherlands",14,52.1571485,4.485209,"Netherlands"
"5513","27684717","zealand university hospital, roskilde, denmark",14,55.6362419,12.0903469,"Denmark"
"5514","27684717","health sciences faculty, university of copenhagen, denmark",14,55.6932459,12.5638186,"Denmark"
"5515","27684717","oslo center for biostatistics and epidemiology, university of oslo, oslo, norway",14,59.9399586,10.7217496,"Norway"
"5516","27684717","dali medical, dermatology, bucharest, romania",14,44.420115,26.0224361,"Romania"
"5517","27684717","alcañiz hospital, aragon health sciences institute, zaragoza, spain",14,41.6488226,-0.8890853,"Spain"
"5518","27684717","vu university medical center, emgo institute for health and care research, amsterdam, the netherlands",14,52.3335397,4.8629677,"Netherlands"
"5519","27684717","north karelia central hospital, joensuu, finland",14,62.5914254,29.7798946,"Finland"
"5520","27684717","national medical university, kiev, ukraine",14,50.439917,30.512332,"Ukraine"
"5521","26308518","apaediatric anaesthesia, kantonsspital bneonatal and paediatric intensive care unit, children's hospital, luzern, switzerland",2,47.05856,8.297828,"Switzerland"
"5522","26332218","saint louis university school of medicine",3,38.6221129,-90.2379054,"United States"
"5523","26341280","medical school hannover, carl-neuberg-str. 1, 30625 hannover",4,52.384053,9.805953,"Germany"
"5524","26341280","medical school hannover, carl-neuberg-str. 1, 30625 hannover",4,52.384053,9.805953,"Germany"
"5525","26341280","medical school hannover, carl-neuberg-str. 1, 30625 hannover",4,52.384053,9.805953,"Germany"
"5526","26341280","physikalisch-technische bundesanstalt (ptb), bundesallee 100, 38116 braunschweig",4,52.2964842,10.4631555,"Germany"
"5527","25666519","university of california, davis, sacramento, california, usa",1,38.5382322,-121.7617125,"United States"
"5528","26286897","the ohio state university college of medicine, nationwide children's hospital, columbus, oh, usa",6,39.9941487,-83.0168242,"United States"
"5529","26286897","the ohio state university college of medicine, nationwide children's hospital, columbus, oh, usa",6,39.9941487,-83.0168242,"United States"
"5530","26286897","the ohio state university college of medicine, nationwide children's hospital, columbus, oh, usa",6,39.9941487,-83.0168242,"United States"
"5531","26286897","the ohio state university college of medicine, nationwide children's hospital, columbus, oh, usa",6,39.9941487,-83.0168242,"United States"
"5532","26286897","office of evaluation, curricular research and development, the ohio state university college of medicine, columbus, oh, usa",6,39.9941487,-83.0168242,"United States"
"5533","26286897","office of evaluation, curricular research and development, the ohio state university college of medicine, columbus, oh, usa",6,39.9941487,-83.0168242,"United States"
"5534","25836762","perelman school of medicine at the university of pennsylvania, 34th and spruce st., philadelphia, pa, 19104, usa",1,39.9476279,-75.192598,"United States"
"5535","27316259","university health network/toronto western hospital, toronto, ont",3,43.6535472,-79.4060362,"Canada"
"5536","27316259","university health network/toronto western hospital, toronto, ont",3,43.6535472,-79.4060362,"Canada"
"5537","27316259","university of manitoba, winnipeg, man",3,49.8075008,-97.1366259,"Canada"
"5538","27409508","clinical and experimental sciences faculty of medicine, university of southampton, southampton, united kingdom 2university of leicester ulverscroft eye unit, leicester, united kingdom",3,52.6211393,-1.1246325,"United Kingdom"
"5539","27409508","university of leicester ulverscroft eye unit, leicester, united kingdom",3,52.6211393,-1.1246325,"United Kingdom"
"5540","27409508","university of leicester ulverscroft eye unit, leicester, united kingdom",3,52.6211393,-1.1246325,"United Kingdom"
"5541","25918307","school of health and population sciences, college of medical and dental sciences, university of birmingham, birmingham",2,52.4520382,-1.938154,"United Kingdom"
"5542","25918307","school of health and population sciences, college of medical and dental sciences, university of birmingham, birmingham",2,52.4520382,-1.938154,"United Kingdom"
"5543","25772721","rehabilitation institute of chicago/northwestern university feinberg school of medicine, chicago, il",5,41.896148,-87.6171094,"United States"
"5544","25772721","rehabilitation institute of chicago/northwestern university feinberg school of medicine, chicago, il",5,41.896148,-87.6171094,"United States"
"5545","25772721","rehabilitation institute of chicago/northwestern university feinberg school of medicine, chicago, il",5,41.896148,-87.6171094,"United States"
"5546","25772721","minneapolis veterans affairs health care system, minneapolis, mn",5,44.9025428,-93.2050442,"United States"
"5547","26415872","facultés de médecine et de pharmacie, unité de recherche sur les maladies infectieuses et tropicales emergentes (urmite), um63 cnrs 7278 ird 198 inserm u1905, ihu méditerranée infection, marseille, france",6,43.2898643,5.4006949,"France"
"5548","26415872","facultés de médecine et de pharmacie, unité de recherche sur les maladies infectieuses et tropicales emergentes (urmite), um63 cnrs 7278 ird 198 inserm u1905, ihu méditerranée infection, marseille, france",6,43.2898643,5.4006949,"France"
"5549","26415872","facultés de médecine et de pharmacie, unité de recherche sur les maladies infectieuses et tropicales emergentes (urmite), um63 cnrs 7278 ird 198 inserm u1905, ihu méditerranée infection, marseille, france",6,43.2898643,5.4006949,"France"
"5550","26415872","facultés de médecine et de pharmacie, unité de recherche sur les maladies infectieuses et tropicales emergentes (urmite), um63 cnrs 7278 ird 198 inserm u1905, ihu méditerranée infection, marseille, france",6,43.2898643,5.4006949,"France"
"5551","26415872","département d'écologie et génie de l'environnement, faculté des sciences de la nature et de la vie et sciences de la terre et de l'univers, université 8 mai 1945, guelma, algeria",6,36.4614296,7.4748111,"Algeria"
"5552","26415872","département d'écologie et génie de l'environnement, faculté des sciences de la nature et de la vie et sciences de la terre et de l'univers, université 8 mai 1945, guelma, algeria",6,36.4614296,7.4748111,"Algeria"
"5553","26415872","laboratoire de biotechnologie des molécules bioactives et de la physiopathologie cellulaire (lbmbpc), université el hadj lakhdar, batna, algeria",6,35.5396548,6.1497675,"Algeria"
"5554","26415872","laboratoire de microbiologie, chu dorban, annaba, algeria",6,36.9095282,7.7304675,"Algeria"
"5555","27278298","crce, phe, chilton , oxfordshire , uk",3,51.5754388,-1.3178395,"United Kingdom"
"5556","27278298","crce, phe, chilton , oxfordshire , uk",3,51.5754388,-1.3178395,"United Kingdom"
"5557","27278298","crce, phe, chilton , oxfordshire , uk",3,51.5754388,-1.3178395,"United Kingdom"
"5558","25627350","section of cardiovascular medicine, yale university school of medicine, new haven, connecticut",2,41.303229,-72.933826,"United States"
"5559","25627350","center for outcomes research and evaluation, yale-new haven hospital, new haven, connecticut",2,41.3038679,-72.9267466,"United States"
"5560","26498823","kyushu women's university 1-1 jiyugaoka yahatanishi, kitakyushu, fukuoka, 807-8586, japan",2,33.8689992,130.7078004,"Japan"
"5561","26498823","kyushu university graduate school of medicine, higashi-ku, fukuoka, 812-8582, japan",2,33.6066823,130.4156378,"Japan"
"5562","27004949","college of nursing, university of massachusetts amherst, amherst, ma, usa",4,42.3916001,-72.5247312,"United States"
"5563","27004949","georgia state university, school of public health, atlanta, ga, usa",4,33.7520951,-84.3852816,"United States"
"5564","25921709","school of nursing, johns hopkins university, baltimore, md, usa",10,39.296852,-76.590532,"United States"
"5565","27004949","school of nursing, johns hopkins university, baltimore, md, usa",4,39.296852,-76.590532,"United States"
"5566","27004949","school of nursing, johns hopkins university, baltimore, md, usa",4,39.296852,-76.590532,"United States"
"5567","26100772","sunnybrook health sciences centre, university of toronto, toronto, ont",7,43.7216064,-79.3759228,"Canada"
"5568","26100772","sunnybrook health sciences centre, university of toronto, toronto, ont",7,43.7216064,-79.3759228,"Canada"
"5569","26100772","sunnybrook health sciences centre, university of toronto, toronto, ont",7,43.7216064,-79.3759228,"Canada"
"5570","26100772","sunnybrook health sciences centre, university of toronto, toronto, ont",7,43.7216064,-79.3759228,"Canada"
"5571","26100772","sunnybrook health sciences centre, university of toronto, toronto, ont",7,43.7216064,-79.3759228,"Canada"
"5572","26100772","sunnybrook health sciences centre, university of toronto, toronto, ont",7,43.7216064,-79.3759228,"Canada"
"5573","26100772","the trauma & combat medicine branch, surgeon general's hq, israel defense forces, ramat gan, israel",7,42.342444,-71.1187319,"United States"
"5574","25931005","the ohio state university wexner medical center, columbus, oh, usa",3,39.9954313,-83.0176172,"United States"
"5575","25931005","the ohio state university wexner medical center, columbus, oh, usa",3,39.9954313,-83.0176172,"United States"
"5576","25931005","the ohio state university wexner medical center, columbus, oh, usa",3,39.9954313,-83.0176172,"United States"
"5577","27193009","university medical centre regensburg, franz josef strauss allee 11, 93042, regensburg, germany",3,48.988222,12.089118,"Germany"
"5578","27193009","sporthopaedicum regensburg, hildegard von bingen strasse 1, 93053, regensburg, germany",3,49.0059045,12.11938,"Germany"
"5579","27193009","lehrstuhl für experimentelle orthopädie und arthroseforschung, zentrum für experimentelle orthopädie, universitätsklinikum des saarlandes, universität des saarlandes, gebäude 37, kirrbergerstr",3,49.3118949,7.3463705,"Germany"
"5580","27193009","0, 66421, homburg, germany",3,47.6193308,8.2662161,"Germany"
"5581","27193009","biomechanics lab - ii clinic, rizzoli orthopaedic institute, bologna, italy",3,44.4808631,11.3420249,"Italy"
"5582","25857414","charles sturt university p.o. box u102, csu wagga wagga, ns 2650, australia",1,-35.0600366,147.3606759,"Australia"
"5583","27134275","from the university of toronto, and the krembil research institute, toronto western hospital, toronto, ontario, canada",5,43.6586749,-79.3882643,"Canada"
"5584","27134275","from the university of toronto, and the krembil research institute, toronto western hospital, toronto, ontario, canada",5,43.6586749,-79.3882643,"Canada"
"5585","27134275","from the university of toronto, and the krembil research institute, toronto western hospital, toronto, ontario, canada",5,43.6586749,-79.3882643,"Canada"
"5586","27134275","from the university of toronto, and the krembil research institute, toronto western hospital, toronto, ontario, canada",5,43.6586749,-79.3882643,"Canada"
"5587","27134275","from the university of toronto, and the krembil research institute, toronto western hospital, toronto, ontario, canada",5,43.6586749,-79.3882643,"Canada"
"5588","27134275","swedish medical center and university of washington school of medicine, seattle, washington, usa",5,47.6672304,-122.3796972,"United States"
"5589","27134275","swedish medical center and university of washington school of medicine, seattle, washington, usa",5,47.6672304,-122.3796972,"United States"
"5590","27134275","swedish medical center and university of washington school of medicine, seattle, washington, usa",5,47.6672304,-122.3796972,"United States"
"5591","27134275","swedish medical center and university of washington school of medicine, seattle, washington, usa",5,47.6672304,-122.3796972,"United States"
"5592","27134275","swedish medical center and university of washington school of medicine, seattle, washington, usa",5,47.6672304,-122.3796972,"United States"
"5593","27134275","university of geneva, geneva, switzerland",5,46.199444,6.1451157,"Switzerland"
"5594","27134275","university of geneva, geneva, switzerland",5,46.199444,6.1451157,"Switzerland"
"5595","27134275","university of geneva, geneva, switzerland",5,46.199444,6.1451157,"Switzerland"
"5596","27134275","university of geneva, geneva, switzerland",5,46.199444,6.1451157,"Switzerland"
"5597","27134275","university of geneva, geneva, switzerland",5,46.199444,6.1451157,"Switzerland"
"5598","27134275","university of leeds, leeds",5,53.8066815,-1.5550328,"United Kingdom"
"5599","27134275","university of leeds, leeds",5,53.8066815,-1.5550328,"United Kingdom"
"5600","27134275","university of leeds, leeds",5,53.8066815,-1.5550328,"United Kingdom"
"5601","27134275","university of leeds, leeds",5,53.8066815,-1.5550328,"United Kingdom"
"5602","27134275","university of leeds, leeds",5,53.8066815,-1.5550328,"United Kingdom"
"5603","27134275","bradford hospitals national health service (nhs) foundation trust, bradford, uk",5,53.8066939,-1.7961446,"United Kingdom"
"5604","27134275","bradford hospitals national health service (nhs) foundation trust, bradford, uk",5,53.8066939,-1.7961446,"United Kingdom"
"5605","27134275","bradford hospitals national health service (nhs) foundation trust, bradford, uk",5,53.8066939,-1.7961446,"United Kingdom"
"5606","27134275","bradford hospitals national health service (nhs) foundation trust, bradford, uk",5,53.8066939,-1.7961446,"United Kingdom"
"5607","27134275","bradford hospitals national health service (nhs) foundation trust, bradford, uk",5,53.8066939,-1.7961446,"United Kingdom"
"5608","27134275","university of utah, salt lake city, utah, usa.d.d. gladman, md, frcpc, professor of medicine, university of toronto, and senior scientist, krembil research institute, toronto western hospital",5,43.6586749,-79.3882643,"Canada"
"5609","27134275","university of utah, salt lake city, utah, usa.d.d. gladman, md, frcpc, professor of medicine, university of toronto, and senior scientist, krembil research institute, toronto western hospital",5,43.6586749,-79.3882643,"Canada"
"5610","27134275","university of utah, salt lake city, utah, usa.d.d. gladman, md, frcpc, professor of medicine, university of toronto, and senior scientist, krembil research institute, toronto western hospital",5,43.6586749,-79.3882643,"Canada"
"5611","27134275","university of utah, salt lake city, utah, usa.d.d. gladman, md, frcpc, professor of medicine, university of toronto, and senior scientist, krembil research institute, toronto western hospital",5,43.6586749,-79.3882643,"Canada"
"5612","27134275","university of utah, salt lake city, utah, usa.d.d. gladman, md, frcpc, professor of medicine, university of toronto, and senior scientist, krembil research institute, toronto western hospital",5,43.6586749,-79.3882643,"Canada"
"5613","27134275","p.j. mease, md, rheumatology research, swedish medical center and university of washington school of medicine",5,47.6075265,-122.3213207,"United States"
"5614","27134275","p.j. mease, md, rheumatology research, swedish medical center and university of washington school of medicine",5,47.6075265,-122.3213207,"United States"
"5615","27134275","p.j. mease, md, rheumatology research, swedish medical center and university of washington school of medicine",5,47.6075265,-122.3213207,"United States"
"5616","27134275","p.j. mease, md, rheumatology research, swedish medical center and university of washington school of medicine",5,47.6075265,-122.3213207,"United States"
"5617","27134275","p.j. mease, md, rheumatology research, swedish medical center and university of washington school of medicine",5,47.6075265,-122.3213207,"United States"
"5618","27134275","w.h. boehncke, md, ma, professor and chair, university of geneva",5,46.199444,6.1451157,"Switzerland"
"5619","27134275","w.h. boehncke, md, ma, professor and chair, university of geneva",5,46.199444,6.1451157,"Switzerland"
"5620","27134275","w.h. boehncke, md, ma, professor and chair, university of geneva",5,46.199444,6.1451157,"Switzerland"
"5621","27134275","w.h. boehncke, md, ma, professor and chair, university of geneva",5,46.199444,6.1451157,"Switzerland"
"5622","27134275","w.h. boehncke, md, ma, professor and chair, university of geneva",5,46.199444,6.1451157,"Switzerland"
"5623","27134275","p.s. helliwell, dm, phd, frcp, university of leeds, leeds, and bradford hospitals nhs foundation trust",5,53.8063548,-1.5216332,"United Kingdom"
"5624","27134275","p.s. helliwell, dm, phd, frcp, university of leeds, leeds, and bradford hospitals nhs foundation trust",5,53.8063548,-1.5216332,"United Kingdom"
"5625","27134275","p.s. helliwell, dm, phd, frcp, university of leeds, leeds, and bradford hospitals nhs foundation trust",5,53.8063548,-1.5216332,"United Kingdom"
"5626","27134275","p.s. helliwell, dm, phd, frcp, university of leeds, leeds, and bradford hospitals nhs foundation trust",5,53.8063548,-1.5216332,"United Kingdom"
